Actual Prices,Predicted Prices,Residuals (Actual - Predicted)
0.31,0.12807394346987466,0.18192605653012534
30.95,28.08418467021356,2.8658153297864395
90.15,93.11097105619129,-2.9609710561912834
25.3,43.913096428571436,-18.613096428571435
1.38,1.3647802163137552,0.015219783686244659
0.01,0.04260508999090179,-0.03260508999090179
14.6,17.002072841077517,-2.4020728410775174
15.81,19.48519949027464,-3.675199490274638
70.25,55.74780424422803,14.502195755771972
0.84,0.6419011821511821,0.1980988178488179
12.6,13.900685480540638,-1.300685480540638
1.26,0.49433721093506655,0.7656627890649335
11.35,24.403487104233815,-13.053487104233815
91.86,102.08435506673872,-10.224355066738724
4.6,5.164731762358014,-0.5647317623580141
92.4,89.64394875595636,2.756051244043647
75.94,73.81364712916351,2.1263528708364845
20.55,21.99699518128648,-1.4469951812864785
210.85,235.70644714216346,-24.85644714216346
1797.5,1738.1197757918467,59.38022420815332
143.35,140.99589834373984,2.3541016562601556
41.5,33.166203281024536,8.333796718975464
56.3,61.888303907203905,-5.588303907203908
106.72,103.44645216840009,3.273547831599913
0.01,0.03445810384799839,-0.02445810384799839
15.93,10.002827086181378,5.927172913818621
125.0,109.86575993743372,15.134240062566278
470.0,457.177668829365,12.822331170634982
178.49,140.5640301298701,37.925969870129904
14.45,15.287573470512605,-0.8375734705126057
93.8,54.39217229797977,39.40782770202023
1.65,3.02651893037518,-1.37651893037518
207.4,209.13599565476204,-1.7359956547620357
0.01,0.12803981230367711,-0.11803981230367712
0.25,0.04590945399603886,0.20409054600396115
14.1,17.156039287912694,-3.0560392879126947
0.06,0.19074399852528995,-0.13074399852528995
0.69,0.6969152579365075,-0.006915257936507602
245.5,173.22157013888886,72.27842986111114
58.3,56.16312903200765,2.136870967992344
3.65,4.2176330968586475,-0.5676330968586476
69.1,68.79833880559602,0.30166119440397665
46.84,72.77954559343438,-25.939545593434374
7.2,6.190028363889249,1.009971636110751
0.25,0.3281978669333134,-0.07819786693331338
20.5,21.364564412697415,-0.8645644126974155
20.89,16.52114282069323,4.368857179306772
179.25,171.74817729797985,7.501822702020149
11.55,14.221394113812137,-2.671394113812136
0.16,0.260633841888551,-0.10063384188855098
5.64,9.773473313492062,-4.133473313492062
35.7,28.966110684584127,6.733889315415876
63.99,63.41481034548786,0.575189654512144
5.87,6.369042400451528,-0.49904240045152815
639.4,536.6118643073596,102.78813569264037
0.48,0.7826303890857973,-0.3026303890857973
66.09,59.81724473646237,6.272755263537633
3.05,4.381595070565762,-1.3315950705657622
50.98,37.16705569583194,13.812944304168056
7.85,9.148154992813888,-1.2981549928138882
20.1,17.2442832226801,2.855716777319902
1.27,1.4025193330057355,-0.13251933300573548
47.05,48.382237808441566,-1.332237808441569
10.83,10.578665969299655,0.2513340307003453
3.35,3.464199065666453,-0.11419906566645288
30.4,23.06840080772664,7.331599192273359
49.7,51.080686634747956,-1.3806866347479527
109.24,100.71490456529583,8.52509543470417
20.0,20.03338441780441,-0.033384417804409594
14.15,14.693489806769197,-0.5434898067691964
3.48,4.7118092905701126,-1.2318092905701126
162.0,165.72587249278487,-3.725872492784873
86.23,82.90180801587297,3.328191984127031
0.28,0.4158138852240366,-0.1358138852240366
6.05,5.805115409987965,0.24488459001203466
0.49,1.1031493207990173,-0.6131493207990173
80.9,84.7153481677664,-3.8153481677663876
12.01,14.35732888888888,-2.34732888888888
82.55,93.96783514844867,-11.417835148448674
0.8,2.5492674846527508,-1.7492674846527507
225.65,204.36962410159305,21.28037589840696
0.23,0.06097825038724686,0.16902174961275315
4.63,6.168773209318174,-1.5387732093181743
3.82,5.495158353506805,-1.6751583535068053
143.68,147.37865901695525,-3.698659016955247
139.3,136.38154776695532,2.9184522330446896
182.9,179.44170702741707,3.4582929725829388
0.03,0.055629397632264536,-0.025629397632264538
21.95,23.005219862054513,-1.0552198620545141
257.3,369.8331634902598,-112.53316349025977
5.05,3.828720724417177,1.2212792755828228
2.38,2.0924901277241728,0.28750987227582714
16.0,16.22736630643006,-0.22736630643005995
13.38,10.409915429570425,2.9700845704295755
6.18,6.636807108877701,-0.45680710887770104
0.31,0.14950495493580973,0.16049504506419027
1.0,1.548831056462237,-0.548831056462237
110.5,105.38927902777779,5.110720972222211
14.83,15.921316689678788,-1.0913166896787878
1.69,1.9760076866727625,-0.28600768667276255
197.5,167.81398741341994,29.686012586580063
73.3,72.10758891273736,1.1924110872626414
0.69,0.741096142118416,-0.051096142118416066
12.85,14.761068044370816,-1.9110680443708166
24.37,27.254816607142857,-2.884816607142856
6.75,8.000354673455627,-1.250354673455627
5.94,7.11639045028341,-1.1763904502834093
4.25,7.183411469485011,-2.9334114694850113
0.05,0.1330877265763614,-0.08308772657636139
1.35,3.0027554625266015,-1.6527554625266014
106.48,95.95329381048799,10.526706189512012
0.1,0.14270073807048575,-0.042700738070485744
14.95,16.18425721756616,-1.2342572175661601
0.15,0.3779265421356138,-0.22792654213561378
34.72,38.62420443362194,-3.904204433621942
11.0,10.637350580808082,0.36264941919191784
0.89,1.3335755468973423,-0.44357554689734224
0.6,0.5646379869167019,0.035362013083298116
130.75,158.01757197954822,-27.267571979548222
56.11,60.69289546654513,-4.582895466545132
38.04,44.10341427849926,-6.063414278499259
0.39,0.20526516867898312,0.1847348313210169
132.95,113.10032204906197,19.849677950938016
776.35,667.789413081779,108.56058691822102
818.47,785.4941037205853,32.97589627941477
3.6,2.684972724649094,0.9150272753509059
8.1,4.370729055101671,3.729270944898329
53.43,46.65286203484831,6.777137965151688
137.45,132.04299884920644,5.407001150793548
51.29,34.536653108279594,16.753346891720405
4.15,3.5365960008805875,0.6134039991194129
5.28,2.8584742001623686,2.4215257998376316
0.87,2.0531774578606523,-1.1831774578606522
0.02,0.12302682482403528,-0.10302682482403527
125.0,129.33641775793652,-4.336417757936516
3.3,2.683499369895091,0.616500630104909
16.0,22.771299107142863,-6.7712991071428625
37.48,39.32596196048532,-1.845961960485326
0.22,0.2738026249955735,-0.053802624995573506
29.05,29.780694254212722,-0.7306942542127217
15.9,15.581246105898204,0.3187538941017962
410.6,408.9244722727273,1.6755277272727085
27.7,19.380965000000003,8.319034999999996
0.05,0.27469353539283675,-0.22469353539283676
0.4,0.3961410734188015,0.0038589265811985185
78.05,75.72585499098128,2.3241450090187215
1.6,1.2076437070184658,0.3923562929815343
44.65,46.98519247556269,-2.3351924755626925
52.6,69.85004957597954,-17.25004957597954
0.03,0.04903007060118619,-0.019030070601186194
0.22,0.37597206908267006,-0.15597206908267006
101.0,108.80368922359504,-7.803689223595043
26.1,34.813815198412705,-8.713815198412703
1.47,1.7233095233324456,-0.2533095233324456
0.13,0.30846863676567104,-0.17846863676567104
16.86,27.560932215673407,-10.700932215673408
5.1,5.167228714285633,-0.06722871428563337
0.9,0.6546559394575088,0.24534406054249125
0.11,0.40190001037499345,-0.29190001037499347
0.22,0.31610455186598446,-0.09610455186598446
34.85,32.851331900721824,1.9986680992781771
11.24,10.026037705589193,1.2139622944108073
26.1,23.145619058025307,2.9543809419746943
0.01,0.04298758790188951,-0.032987587901889506
0.09,0.05586973406115717,0.03413026593884283
83.8,83.08408038533832,0.7159196146616722
85.9,102.60813234826341,-16.708132348263405
54.6,58.32673518217896,-3.726735182178956
18.2,19.356843265935673,-1.1568432659356738
4.2,3.7670012073502273,0.4329987926497729
8.38,8.413010723304472,-0.03301072330447141
0.04,0.39131920568744044,-0.35131920568744046
38.3,39.15843849644726,-0.8584384964472633
69.35,61.39728980158729,7.952710198412703
0.02,0.042721770549708396,-0.022721770549708396
15.8,24.870277348762347,-9.070277348762346
4.31,5.424002805056835,-1.1140028050568356
6.9,6.712793298719927,0.18720670128007377
0.03,0.16955361947396214,-0.13955361947396214
0.57,0.25894366804460905,0.3110563319553909
0.09,0.1805976461253538,-0.09059764612535381
364.61,333.349046147186,31.260953852813998
114.29,105.5079881890332,8.782011810966807
0.01,0.12185734023020023,-0.11185734023020023
76.83,77.94075746392492,-1.1107574639249265
0.02,0.061084637859176054,-0.04108463785917606
0.23,0.3305387957510466,-0.1005387957510466
96.16,90.5119345325046,5.6480654674954
137.0,152.44011267135636,-15.44011267135636
268.2,288.5654701457904,-20.365470145790425
359.8,463.8113797763348,-104.01137977633476
7.4,9.730918043699456,-2.330918043699455
14.21,13.67407293109668,0.5359270689033213
10.25,10.17566030064742,0.07433969935257956
160.75,151.32406859903983,9.425931400960167
70.89,90.88607837235737,-19.996078372357374
1.03,1.256380706859289,-0.2263807068592889
194.2,174.44964503066373,19.750354969336257
2.05,4.712385045437177,-2.662385045437177
0.12,0.12302682482403528,-0.003026824824035282
308.6,350.2631308531748,-41.66313085317478
0.02,0.17838760503031273,-0.15838760503031274
3.0,15.874381019536015,-12.874381019536015
20.0,19.92569288019906,0.07430711980094173
1.38,1.395014404761905,-0.015014404761905187
162.0,155.37964648809543,6.620353511904568
35.15,35.12401042082917,0.025989579170826005
197.9,188.94658405769306,8.953415942306947
0.56,1.1628275557828696,-0.6028275557828695
5.95,5.8641393452380965,0.08586065476190363
6.3,5.73431115600454,0.5656888439954599
11.5,11.256834169427018,0.24316583057298224
43.3,43.19414744047619,0.10585255952380379
0.6,1.2770101621143677,-0.6770101621143677
9.0,4.883071860963443,4.116928139036557
0.39,2.215199339184759,-1.825199339184759
32.05,35.86337208125262,-3.8133720812526235
2.25,3.970410491452991,-1.720410491452991
171.0,133.99820167646692,37.00179832353308
7.5,5.283572195708164,2.216427804291836
61.41,52.18733315109368,9.222666848906314
5.46,6.44257382808476,-0.9825738280847602
8.35,7.7551490662080615,0.5948509337919381
0.19,0.39296180867585945,-0.20296180867585945
174.25,170.54818914682542,3.701810853174578
7.24,5.672847447124853,1.5671525528751475
437.27,466.6365961904765,-29.366596190476514
1126.5,1699.7810790602443,-573.2810790602443
51.5,48.62555897359204,2.8744410264079576
159.78,154.7974988369966,4.9825011630034055
0.02,0.24724441590280313,-0.22724441590280314
64.85,64.4836703571429,0.3663296428570959
0.05,0.13140908283388142,-0.08140908283388142
137.64,138.80081872966394,-1.1608187296639585
0.04,0.05665863451840442,-0.016658634518404422
0.96,0.5849578671423239,0.37504213285767607
0.15,0.05507441357596663,0.09492558642403337
27.83,27.04207983405485,0.7879201659451489
96.85,97.11341636790841,-0.2634163679084196
100.53,97.08330319444447,3.4466968055555327
530.5,657.8596707215006,-127.3596707215006
54.13,51.683673009539454,2.4463269904605482
20.62,25.367340337301574,-4.747340337301573
117.61,117.03758413211798,0.5724158678820146
61.5,60.3590203343028,1.140979665697202
210.54,198.67448111111116,11.865518888888829
48.3,42.53554754509381,5.764452454906184
37.7,35.630858437252954,2.069141562747049
5.75,4.212172137472644,1.5378278625273563
37.02,45.94386346139973,-8.923863461399726
0.63,0.6485454603707247,-0.018545460370724687
29.15,36.420713234126985,-7.270713234126987
0.15,0.21270763612817617,-0.06270763612817618
0.2,0.17082934324046928,0.029170656759530733
226.15,243.17343702380978,-17.023437023809777
111.85,119.15609889652012,-7.306098896520126
0.01,0.04260508999090179,-0.03260508999090179
13.86,16.775533466096718,-2.9155334660967185
33.38,41.18303712476924,-7.80303712476924
4.55,2.715881541096889,1.8341184589031108
6.5,6.977406408730161,-0.47740640873016105
0.23,0.19298937575940528,0.03701062424059473
0.89,1.1222320955253418,-0.23223209552534174
0.19,0.252255416158526,-0.06225541615852598
5.75,5.242624485930737,0.5073755140692633
78.33,79.80373928932175,-1.473739289321756
2.0,2.1893939586897626,-0.1893939586897626
0.02,0.041685323410326575,-0.021685323410326574
5.0,6.399228674234663,-1.3992286742346627
2.09,2.258022605386013,-0.168022605386013
0.05,0.2450794276986723,-0.19507942769867231
6.2,6.182411649749095,0.01758835025090555
27.51,23.01269498663893,4.497305013361071
0.7,0.5488819725188143,0.15111802748118563
20.12,11.380649879933978,8.739350120066023
22.75,22.176471457598197,0.5735285424018031
42.5,44.805316204212424,-2.3053162042124242
4.8,4.602358440485866,0.19764155951413365
33.5,28.880397546627023,4.619602453372977
165.72,166.39666714285707,-0.6766671428570703
154.98,156.15781732200546,-1.1778173220054668
14.6,13.383898915202451,1.2161010847975486
78.0,85.80799527056283,-7.807995270562827
570.0,395.41992912337685,174.58007087662315
0.45,0.49695009587919065,-0.046950095879190634
1.65,3.14670557185348,-1.49670557185348
98.7,95.81081684523802,2.88918315476198
160.0,164.0127587244553,-4.012758724455296
165.58,159.05566194319567,6.524338056804339
7.08,8.464342417664456,-1.384342417664456
61.13,54.906150120851386,6.2238498791486165
17.98,17.577109566690165,0.4028904333098353
97.2,70.55068039682537,26.649319603174632
24.3,24.482169922113858,-0.1821699221138573
1.27,1.3607478197871854,-0.09074781978718538
8.81,9.224763187935098,-0.4147631879350975
237.48,234.66653623015864,2.8134637698413485
0.02,0.17391863103443148,-0.15391863103443149
2.33,1.9638823435287052,0.3661176564712949
302.08,304.3202033293093,-2.240203329309338
10.8,6.770600193116269,4.029399806883732
6.0,7.254952095743232,-1.2549520957432323
100.8,99.4833888870851,1.3166111129148987
47.4,49.98422103174604,-2.58422103174604
0.05,0.3767954322145368,-0.32679543221453683
35.8,34.21733412878789,1.5826658712121073
0.01,0.047913984509322834,-0.03791398450932283
0.69,0.4683194846204505,0.22168051537954947
59.0,65.23724354233265,-6.237243542332649
3.3,3.6187550480464226,-0.31875504804642274
57.17,63.631374854499846,-6.461374854499844
20.02,20.088540479069177,-0.0685404790691777
33.0,32.803781892135646,0.1962181078643539
53.45,55.07144052993055,-1.6214405299305454
263.17,262.611121309524,0.5588786904760354
0.75,1.2052157380012938,-0.4552157380012938
835.95,740.8991044841271,95.05089551587298
16.7,17.77184816608202,-1.0718481660820203
563.18,558.7905768894997,4.389423110500275
0.05,0.4488926316711623,-0.3988926316711623
107.65,108.0540712037488,-0.40407120374879923
12.4,12.229755136624373,0.17024486337562728
0.76,0.8787184581350453,-0.11871845813504533
23.0,20.957897730539038,2.042102269460962
13.66,12.093744822744208,1.5662551772557922
3.85,4.348555416666665,-0.4985554166666648
0.15,0.20532646555661077,-0.05532646555661078
2.78,1.889711463128532,0.8902885368714677
10.75,9.36515655802531,1.3848434419746898
12.35,11.879234207875475,0.4707657921245243
72.72,77.7068170616883,-4.986817061688299
8.05,7.678087418485198,0.37191258151480255
8.0,8.641674365079364,-0.6416743650793642
16.1,20.408857566240048,-4.308857566240047
0.91,2.1525969886793006,-1.2425969886793005
471.65,421.7208350313856,49.92916496861437
60.3,68.11737771852331,-7.817377718523318
136.6,146.85011826023378,-10.25011826023379
169.7,169.09669255411254,0.6033074458874523
50.8,57.69263781746027,-6.892637817460276
20.0,18.478592249130344,1.5214077508696562
125.4,131.4648513194445,-6.0648513194445
248.8,344.67009256493543,-95.87009256493542
1.61,1.581728679059784,0.028271320940216116
32.7,39.373999405663774,-6.673999405663771
0.03,0.17429077740200496,-0.14429077740200497
84.35,87.51505689456748,-3.165056894567485
20.65,17.75930182657497,2.8906981734250294
11.32,17.097690679934168,-5.777690679934167
4.7,6.327176731649837,-1.6271767316498371
9.1,8.664207451850556,0.43579254814944335
1.9,2.2368817928654168,-0.33688179286541686
48.35,41.58575462454213,6.764245375457868
0.12,0.18701400041656646,-0.06701400041656647
32.7,40.32349472222222,-7.623494722222219
0.3,0.6878597386082828,-0.38785973860828277
1.82,2.028654778682209,-0.20865477868220883
2.9,1.9218502239968842,0.9781497760031157
3.2,2.3645752457165132,0.835424754283487
97.3,80.35485865412366,16.945141345876337
7.25,9.30032544177197,-2.050325441771969
1.28,1.799554694162756,-0.519554694162756
4.15,4.309616388888888,-0.15961638888888796
378.0,372.477484385693,5.522515614306997
11.6,10.556166911165935,1.0438330888340648
17.15,13.69542988644097,3.454570113559029
47.43,46.85237165646829,0.5776283435317069
110.95,117.79717773809523,-6.847177738095226
3.08,3.1440934411075023,-0.06409344110750226
93.5,82.46619217546342,11.03380782453658
61.48,62.14236729755537,-0.6623672975553703
1.8,1.2321768987320925,0.5678231012679076
1.16,1.1143290268456199,0.04567097315438007
0.07,0.11477783322510314,-0.044777833225103134
9.09,8.577174175347553,0.5128258246524471
28.2,19.709674030062043,8.490325969937956
26.22,28.62722519903785,-2.4072251990378497
1.06,2.8791398097277052,-1.8191398097277052
0.05,9.81883383198342,-9.76883383198342
133.82,107.23297924783544,26.58702075216455
181.0,215.9819710103785,-34.98197101037849
0.19,0.6709759427109071,-0.4809759427109071
7.16,16.808551741876933,-9.648551741876933
4.75,3.1161035526983762,1.6338964473016238
9.4,8.933216511544012,0.46678348845598805
20.17,18.265665891041678,1.9043341089583237
456.9,514.2365299926788,-57.336529992678834
72.0,68.3506006303354,3.649399369664593
0.48,0.5732043360565299,-0.09320433605652989
1.65,1.351343934763381,0.2986560652366188
1.1,1.4892948959499384,-0.38929489594993827
62.85,57.7154660515873,5.134533948412702
0.2,0.11280927460689412,0.08719072539310589
12.4,12.211006630910424,0.18899336908957665
92.2,87.5566544797106,4.643345520289401
17.75,17.721132899598928,0.02886710040107232
0.01,0.04808512207522509,-0.03808512207522509
310.15,313.804821862745,-3.6548218627449955
1.12,0.7746353699883913,0.3453646300116088
74.3,89.04721963920885,-14.74721963920885
134.03,111.73832088744595,22.29167911255405
0.01,0.050739737377133325,-0.04073973737713332
10.62,14.011985941558446,-3.3919859415584472
0.19,0.19245376077548113,-0.002453760775481123
8.0,8.201663109066859,-0.20166310906685858
55.8,56.10744749941582,-0.3074474994158223
50.14,52.15530964661947,-2.015309646619471
0.06,0.0571997521634285,0.0028002478365714983
17.23,17.884526052659602,-0.6545260526596017
48.59,45.74073996753247,2.8492600324675337
322.0,318.9737868144659,3.026213185534118
26.35,29.070327126465262,-2.7203271264652606
960.5,1072.3200179761902,-111.82001797619023
50.0,45.797093134920615,4.202906865079385
0.03,0.14470654069040076,-0.11470654069040076
21.5,19.152731257955594,2.347268742044406
509.8,538.7575983774193,-28.957598377419288
60.0,51.876914729437246,8.123085270562754
3.48,0.6598051786040962,2.820194821395904
18.05,21.676617113997118,-3.626617113997117
0.22,0.13083736552737557,0.08916263447262443
32.7,28.52062230158729,4.179377698412711
4.2,4.6377455564078165,-0.4377455564078163
1.07,0.8351431439393936,0.23485685606060647
7.63,1.9782062629463155,5.651793737053684
94.05,95.96315157614058,-1.913151576140578
6.75,7.0071307845334045,-0.25713078453340454
3.45,6.750163234126983,-3.300163234126983
13.05,14.29697078463204,-1.2469707846320386
35.1,38.994697753471975,-3.8946977534719736
20.5,21.628394108868196,-1.1283941088681964
116.86,122.39322522258313,-5.533225222583127
1.2,1.3365736086556739,-0.13657360865567392
1.85,2.3946865532990147,-0.5446865532990146
6.3,6.384163851242639,-0.08416385124263925
15.8,16.431609761083294,-0.6316097610832934
0.54,0.5288276786587314,0.011172321341268665
29.45,48.77317365079362,-19.323173650793624
83.4,71.64159048711524,11.758409512884768
83.95,85.28301126300548,-1.3330112630054742
49.05,48.64293400252525,0.4070659974747457
0.07,0.19427958748865531,-0.12427958748865531
76.95,78.53923055108967,-1.5892305510896705
29.0,11.35879530663781,17.64120469336219
80.72,77.03455357142857,3.6854464285714243
0.55,0.4985621679879636,0.051437832012036444
3.15,3.126821699346921,0.02317830065307902
21.57,22.479803869188732,-0.9098038691887318
254.35,254.0727119246031,0.27728807539688205
4.55,5.845239063852815,-1.295239063852815
16.35,14.51090443060336,1.8390955693966422
20.08,16.595609330689985,3.484390669310013
1.71,1.8366556662217597,-0.12665566622175972
124.2,122.54855230845546,1.651447691544547
3.39,6.0677653030303,-2.6777653030303
71.35,67.33801439669705,4.011985603302946
0.08,0.19074399852528995,-0.11074399852528995
1.58,2.0126901728729996,-0.4326901728729995
116.4,112.21405048921744,4.185949510782564
7.95,7.687901747246491,0.2620982527535096
3.25,3.6131486330372153,-0.36314863303721534
22.65,23.053623977560264,-0.40362397756026525
0.55,0.4190065462315462,0.13099345376845384
1313.8,1441.9340770436504,-128.13407704365045
19.35,18.851954215506726,0.4980457844932751
1.5,1.8214617903099164,-0.3214617903099164
22.75,21.146797578093345,1.603202421906655
708.0,979.055801991342,-271.05580199134204
0.79,1.4320149460108096,-0.6420149460108096
0.82,2.4843044761381874,-1.6643044761381875
415.75,353.01886051587303,62.73113948412697
0.05,0.04606434010947183,0.003935659890528173
40.5,26.882566865893967,13.617433134106033
24.25,30.333390992340984,-6.083390992340984
21.9,17.33996336399759,4.560036636002408
0.61,0.7767994747771617,-0.16679947477716173
105.59,127.71583651334795,-22.12583651334795
0.48,0.7069337475061809,-0.2269337475061809
24.38,24.657024629906065,-0.2770246299060659
6.6,5.804045666626693,0.7959543333733068
60.2,58.29072869490297,1.909271305097036
5.77,4.854200529264474,0.9157994707355259
216.4,202.2941353571427,14.105864642857313
94.15,74.41793970271395,19.732060297286054
20.85,18.733608570989364,2.116391429010637
32.65,29.240539640927537,3.4094603590724617
0.02,0.047913984509322834,-0.027913984509322833
14.0,15.091376308202877,-1.091376308202877
0.25,0.5120707964107788,-0.2620707964107788
0.5,0.7780051166650271,-0.27800511666502714
16.7,15.660529881620368,1.039470118379631
5.89,6.400721508031248,-0.5107215080312484
0.06,0.19277069762114135,-0.13277069762114135
40.0,39.49051279865103,0.5094872013489677
331.51,372.66193855699845,-41.15193855699846
0.2,0.12672391810755582,0.0732760818924442
20.55,20.244746120268616,0.30525387973138507
4.1,5.292931085423984,-1.192931085423984
12.77,14.64696679218712,-1.8769667921871207
31.02,31.970472821560133,-0.9504728215601332
3.5,3.963235473419998,-0.46323547341999793
